cik,company,ticker,exchange,sic,industry,hq_country,segment,naics
0000793952,"HARLEY-DAVIDSON, INC.",HOG,NYSE,3751,"Motorcycles, Bicycles & Parts",USA,public,
0001932072,LOBO TECHNOLOGIES LTD.,LOBO,Nasdaq,3751,"Motorcycles, Bicycles & Parts",,public,
0001898795,"LiveWire Group, Inc.",LVWR,NYSE,3751,"Motorcycles, Bicycles & Parts",USA,public,
0001898795,"LiveWire Group, Inc.",LVWR-WT,NYSE,3751,"Motorcycles, Bicycles & Parts",USA,public,
0001120370,"BROADWIND, INC.",BWEN,Nasdaq,3360,Nonferrous Foundries (Castings),USA,public,
0001945415,HUHUTECH International Group Inc.,HUHU,Nasdaq,3360,Nonferrous Foundries (Castings),USA,public,
0000063296,MATTHEWS INTERNATIONAL CORP,MATW,Nasdaq,3360,Nonferrous Foundries (Castings),USA,public,
0000066382,"MILLERKNOLL, INC.",MLKN,Nasdaq,2520,Office Furniture,USA,public,
0000048287,HNI CORP,HNI,NYSE,2522,Office Furniture (No Wood),USA,public,
0000771999,"DSS, INC.",DSS,NYSE,2650,Paperboard Containers & Boxes,USA,public,
0001408075,GRAPHIC PACKAGING HOLDING CO,GPK,NYSE,2650,Paperboard Containers & Boxes,USA,public,
0000075677,PACKAGING CORP OF AMERICA,PKG,NYSE,2650,Paperboard Containers & Boxes,,public,
0000091767,SONOCO PRODUCTS CO,SON,NYSE,2650,Paperboard Containers & Boxes,USA,public,
0002005951,Smurfit Westrock plc,SW,NYSE,2650,Paperboard Containers & Boxes,USA,public,
0001814963,Intelligent Living Application Group Inc.,ILAG,Nasdaq,2540,"Partitions, Shelvg, Lockers, & of fice & Store Fixtures",USA,public,
0001718500,"Axil Brands, Inc.",AXIL,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001760903,"BONK, INC.",BNKK,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0000021665,COLGATE PALMOLIVE CO,CL,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001024305,COTY INC.,COTY,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,public,
0002020737,"Caring Brands, Inc.",CABR,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001096752,EDGEWELL PERSONAL CARE Co,EPC,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001001250,ESTEE LAUDER COMPANIES INC,EL,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0002005569,Empro Group Inc.,EMPG,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001900304,Haleon plc,HLN,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0000822663,INTERPARFUMS INC,IPAR,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001944048,Kenvue Inc.,KVUE,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001868726,"OLAPLEX HOLDINGS, INC.",OLPX,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001907085,Oddity Tech Ltd,ODD,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0002046573,Pitanium Ltd,PTNM,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0000883107,"SOLESENCE, INC.",SLSN,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0000101295,UNITED GUARDIAN INC,UG,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001840199,Waldencast plc,WALD,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,public,
0001840199,Waldencast plc,WALDW,Nasdaq,2844,"Perfumes, Cosmetics & Other Toilet Preparations",,public,
0001819580,Yatsen Holding Ltd,YSG,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001644903,"cbdMD, Inc.",YCBD,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001600033,"e.l.f. Beauty, Inc.",ELF,NYSE,2844,"Perfumes, Cosmetics & Other Toilet Preparations",USA,public,
0001946563,"60 DEGREES PHARMACEUTICALS, INC.",SXTP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001946563,"60 DEGREES PHARMACEUTICALS, INC.",SXTPW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000001800,ABBOTT LABORATORIES,ABT,NYSE,2834,Pharmaceutical Preparations,USA,public,
0000318306,ABEONA THERAPEUTICS INC.,ABEO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001173313,"ABVC BIOPHARMA, INC.",ABVC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001651625,AC Immune SA,ACIU,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001070494,ACADIA PHARMACEUTICALS INC,ACAD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001652935,"ACTUATE THERAPEUTICS, INC.",ACTU,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001771910,ADC Therapeutics SA,ADCT,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001513525,"ADIAL PHARMACEUTICALS, INC.",ADIL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001837607,"AEON Biopharma, Inc.",AEON,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001439222,"AGIOS PHARMACEUTICALS, INC.",AGIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001178670,"ALNYLAM PHARMACEUTICALS, INC.",ALNY,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001131343,ALTERITY THERAPEUTICS LTD,ATHE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001847367,ALUMIS INC.,ALMS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001810182,ALX ONCOLOGY HOLDINGS INC,ALXO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000897448,AMARIN CORP PLCUK,AMRN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001880438,"AN2 Therapeutics, Inc.",ANTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001370053,"ANAPTYSBIO, INC",ANAB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001023024,ANI PHARMACEUTICALS INC,ANIP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001437402,"ARDELYX, INC.",ARDX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",ARWR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001671858,"ARS Pharmaceuticals, Inc.",SPRY,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001621221,"ARTELO BIOSCIENCES, INC.",ARTL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001655759,"ARVINAS, INC.",ARVN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002023311,ASCENTAGE PHARMA GROUP INTERNATIONAL,AAPG,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001426800,"ASSEMBLY BIOSCIENCES, INC.",ASMB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000901832,ASTRAZENECA PLC,AZN,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001488039,"ATOSSA THERAPEUTICS, INC.",ATOS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001385818,"AYTU BIOPHARMA, INC",AYTU,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001774857,"Aardvark Therapeutics, Inc.",AARD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001703057,AbCellera Biologics Inc.,ABCL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001551152,AbbVie Inc.,ABBV,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001956827,Abivax S.A.,ABVX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001557746,"Aclaris Therapeutics, Inc.",ACRS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001781174,"Acrivon Therapeutics, Inc.",ACRV,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001388320,"Actinium Pharmaceuticals, Inc.",ATNM,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001736243,"Acurx Pharmaceuticals, Inc.",ACXP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001818838,Adagene Inc.,ADAG,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001574232,Addex Therapeutics Ltd.,ADXN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001720580,"Adicet Bio, Inc.",ACET,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001726711,"Aditxt, Inc.",ADTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001944552,Adlai Nortye Ltd.,ANL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001541157,Akari Therapeutics Plc,AKTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001517022,"Akebia Therapeutics, Inc.",AKBA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002035832,"Aktis Oncology, Inc.",AKTS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001107421,"Alaunos Therapeutics, Inc.",TCRT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001341235,"Aldeyra Therapeutics, Inc.",ALDX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001520262,Alkermes plc.,ALKS,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001860657,"Allarity Therapeutics, Inc.",ALLR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001326190,"Altimmune, Inc.",ALT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001999480,"Alto Neuroscience, Inc.",ANRO,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001677077,"Alzamend Neuro, Inc.",ALZN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001723128,"Amneal Pharmaceuticals, Inc.",AMRX,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001297184,"Amphastar Pharmaceuticals, Inc.",AMPH,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001658551,"Amylyx Pharmaceuticals, Inc.",AMLX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000715446,Anixa Biosciences Inc,ANIX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001528115,"Annexon, Inc.",ANNX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001477845,"Annovis Bio, Inc.",ANVS,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001894525,"Apimeds Pharmaceuticals US, Inc.",APUS,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001944885,Apollomics Inc.,APLM,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001944885,Apollomics Inc.,APLMW,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001781983,"Aprea Therapeutics, Inc.",APRE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001671584,Aptevo Therapeutics Inc.,APVO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001398733,"Aquestive Therapeutics, Inc.",AQST,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001447028,Arbutus Biopharma Corp,ABUS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001768224,Arcturus Therapeutics Holdings Inc.,ARCT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001724521,"Arcus Biosciences, Inc.",RCUS,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001787306,"Arcutis Biotherapeutics, Inc.",ARQT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001868279,"ArriVent BioPharma, Inc.",AVBP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001612042,Ascendis Pharma A/S,ASND,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001847345,"Aspire Biopharma Holdings, Inc.",ASBP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001847345,"Aspire Biopharma Holdings, Inc.",ASBPW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001808665,"Assertio Holdings, Inc.",ASRT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002081043,AtaiBeckley Inc.,ATAI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001593899,"Atea Pharmaceuticals, Inc.",AVIR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002093101,"Atrium Therapeutics, Inc.",RNA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001600620,Aurinia Pharmaceuticals Inc.,AUPH,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001534120,"Avalo Therapeutics, Inc.",AVTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001540171,Avalyn Pharma Inc.,AVLN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001579428,"Axsome Therapeutics, Inc.",AXSM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001701478,"Azitra, Inc.",AZTR,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001889109,"BELITE BIO, INC",BLTE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001779578,BGM Group Ltd.,BGM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001761612,BICYCLE THERAPEUTICS PLC,BCYC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001723464,BIOHARVEST SCIENCES INC.,BHST,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001048477,BIOMARIN PHARMACEUTICAL INC,BMRN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001580149,BIOVIE INC.,BIVI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001580149,BIOVIE INC.,BIVIW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001827401,BRIGHT MINDS BIOSCIENCES INC.,DRUG,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000014272,BRISTOL MYERS SQUIBB CO,BMY,NYSE,2834,Pharmaceutical Preparations,USA,public,
0000014272,BRISTOL MYERS SQUIBB CO,CELG-RI,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001828185,Barinthus Biotherapeutics plc.,BRNS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000885590,Bausch Health Companies Inc.,BHC,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001651308,BeOne Medicines Ltd.,ONC,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001808898,Benitec Biopharma Inc.,BNTC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001677940,BeyondSpring Inc.,BYSI,Nasdaq,2834,Pharmaceutical Preparations,,public,
0002023658,Bicara Therapeutics Inc.,BCAX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001130166,"Bio Green Med Solution, Inc.",BGMS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001709941,"BioAge Labs, Inc.",BIOA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001498403,BioLineRx Ltd.,BLRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001720893,"BioXcel Therapeutics, Inc.",BTAI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001643918,Biodexa Pharmaceuticals Plc,BDRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001858685,Biofrontera Inc.,BFRI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001858685,Biofrontera Inc.,BFRIW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001935979,Biohaven Ltd.,BHVN,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001840439,"Biomea Fusion, Inc.",BMEA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001641281,"Bolt Biotherapeutics, Inc.",BOLT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001782303,"Boundless Bio, Inc.",BOLD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001610820,BriaCell Therapeutics Corp.,BCTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001610820,BriaCell Therapeutics Corp.,BCTXL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001610820,BriaCell Therapeutics Corp.,BCTXZ,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001869105,"BridgeBio Oncology Therapeutics, Inc.",BBOT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001743881,"BridgeBio Pharma, Inc.",BBIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001829247,"BullFrog AI Holdings, Inc.",BFRG,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001829247,"BullFrog AI Holdings, Inc.",BFRGW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001133869,"CAPRICOR THERAPEUTICS, INC.",CAPR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001369568,"CATALYST PHARMACEUTICALS, INC.",CPRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001896212,CDT Equity Inc.,CDT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001896212,CDT Equity Inc.,CDTTW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001106644,"CHINA PHARMA HOLDINGS, INC.",CPHI,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001851484,"CITIUS ONCOLOGY, INC.",CTOR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001729427,"CNS Pharmaceuticals, Inc.",CNSP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001267565,"COLLEGIUM PHARMACEUTICAL, INC",COLL,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001816590,COMPASS Pathways plc,CMPS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001088856,CORCEPT THERAPEUTICS INC,CORT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001253689,"CRESCENT BIOPHARMA, INC.",CBIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001087294,CUMBERLAND PHARMACEUTICALS INC,CPIX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001833141,CYBIN INC.,HELP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001509745,CYPHERPUNK TECHNOLOGIES INC.,CYPH,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001061983,CYTOKINETICS INC,CYTK,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001937993,"Cadrenal Therapeutics, Inc.",CVKD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001534133,"CalciMedica, Inc.",CALC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001736730,Camp4 Therapeutics Corp,CAMP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001536196,Can-Fite BioPharma Ltd.,CANF,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001861657,"Canton Strategic Holdings, Inc.",CNTN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001453687,"Cartesian Therapeutics, Inc.",RNAC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001279704,"Cellectar Biosciences, Inc.",CLRB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001752828,Celularity Inc,CELU,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001752828,Celularity Inc,CELUW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001847903,Centessa Pharmaceuticals plc,CNTA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001053691,CervoMed Inc.,CRVO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001534248,Chemomab Therapeutics Ltd.,CMMB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001723980,"China SXT Pharmaceuticals, Inc.",SXTC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001862150,Cingulate Inc.,CING,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001862150,Cingulate Inc.,CINGW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001506251,"Citius Pharmaceuticals, Inc.",CTXR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001892500,Clearmind Medicine Inc.,CMND,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001822791,Clene Inc.,CLNN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001768446,"Climb Bio, Inc.",CLYM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001412486,"Cocrystal Pharma, Inc.",COCP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001622229,"Cogent Biosciences, Inc.",COGT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001835268,Connect Biopharma Holdings Ltd,CNTB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001842952,Context Therapeutics Inc.,CNTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001855175,"Contineum Therapeutics, Inc.",CTNM,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001410098,CorMedix Inc.,CRMD,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001595097,"Corbus Pharmaceuticals Holdings, Inc.",CRBP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001626971,"Corvus Pharmaceuticals, Inc.",CRVS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001835022,"Coya Therapeutics, Inc.",COYA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001658247,"Crinetics Pharmaceuticals, Inc.",CRNX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001124524,"Cryoport, Inc.",CYRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001645460,"Cue Biopharma, Inc.",CUE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002025942,Curanex Pharmaceuticals Inc,CURX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001755237,"Cyclerion Therapeutics, Inc.",CYCN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001873093,CytoMed Therapeutics Ltd,GDTC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001501989,"CytomX Therapeutics, Inc.",CTMX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001135951,DR REDDYS LABORATORIES LTD,RDY,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001800315,"Damora Therapeutics, Inc.",DMRA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001401914,"Dare Bioscience, Inc.",DARE,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001615219,Decoy Therapeutics Inc.,DCOY,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001853816,"Dermata Therapeutics, Inc.",DRMA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001853816,"Dermata Therapeutics, Inc.",DRMAW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001807120,"Design Therapeutics, Inc.",DSGN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001401040,DiaMedica Therapeutics Inc.,DMAC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001690585,"Dianthus Therapeutics, Inc. /DE/",DNTH,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001816736,"Disc Medicine, Inc.",IRON,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001818844,"Dogwood Therapeutics, Inc.",DWTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001818794,"Dyne Therapeutics, Inc.",DYN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000059478,ELI LILLY & Co,LLY,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001177648,ENANTA PHARMACEUTICALS INC,ENTA,Nasdaq,2834,Pharmaceutical Preparations,,public,
0001581178,EUPRAXIA PHARMACEUTICALS INC.,EPRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001698530,"EXICURE, INC.",XCUR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001540159,"Edesa Biotech, Inc.",EDSA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001710072,"Edgewise Therapeutics, Inc.",EWTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001739104,Elanco Animal Health Inc,ELAN,NYSE,2834,Pharmaceutical Preparations,,public,
0001404281,"Eledon Pharmaceuticals, Inc.",ELDN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001601485,"Elicio Therapeutics, Inc.",ELTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001367644,Emergent BioSolutions Inc.,EBS,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001672619,"Enliven Therapeutics, Inc.",ELVN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001596812,Enlivex Ltd.,ENLV,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001716947,"Ensysce Biosciences, Inc.",ENSC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001689375,"Entrada Therapeutics, Inc.",TRDA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000890821,"Enveric Biosciences, Inc.",ENVB,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001746466,"Equillium, Inc.",EQ,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001761918,"Erasca, Inc.",ERAS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000748592,Ernexa Therapeutics Inc.,ERNA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0000748592,Ernexa Therapeutics Inc.,ERNAW,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001434868,"Esperion Therapeutics, Inc.",ESPR,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001710340,"Eton Pharmaceuticals, Inc.",ETON,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001570562,"Evolus, Inc.",EOLS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002044725,"Evommune, Inc.",EVMN,NYSE,2834,Pharmaceutical Preparations,USA,public,
0001412558,Evotec SE,EVO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001069530,"FILANA THERAPEUTICS, INC.",FLNA,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001958777,"FibroBiologics, Inc.",FBLG,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0002091349,"First Tracks Biotherapeutics, Inc.",TRAX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001822462,Foghorn Therapeutics Inc.,FHTX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001419041,"Forte Biosciences, Inc.",FBRX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001429260,"Fortress Biotech, Inc.",FBIO,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001429260,"Fortress Biotech, Inc.",FBIOP,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001680581,"Fulcrum Therapeutics, Inc.",FULC,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001133416,GALECTIN THERAPEUTICS INC,GALT,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001231457,GENELUX Corp,GNLX,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001434265,GENMAB A/S,GMAB,Nasdaq,2834,Pharmaceutical Preparations,,public,
0000886744,GERON CORP,GERN,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001855129,GH Research PLC,GHRS,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001824293,"GRI Bio, Inc.",GRI,Nasdaq,2834,Pharmaceutical Preparations,USA,public,
0001131399,GSK plc,GSK,NYSE,2834,Pharmaceutical Preparations,USA,public,
